# optimizer, run, epoch, accuracy
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.860627177700348511e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.860627177700348511e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.878048780487804947e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.860627177700348511e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,4.860627177700348511e+01
0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,5.903019744483159315e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,4.860627177700348511e+01
0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,5.203252032520325088e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,5.153890824622531852e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,4.872241579558652802e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,4.860627177700348511e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,4.860627177700348511e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,4.860627177700348511e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,5.153890824622531852e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,5.136469221835075416e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,5.139372822299651489e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,5.595238095238094900e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,4.860627177700348511e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,4.860627177700348511e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,4.860627177700348511e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000000e+01,4.860627177700348511e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,5.804297328687572843e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,4.872241579558652802e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+01,5.142276422764227561e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,4.860627177700348511e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,5.139372822299651489e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,5.859465737514518224e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,4.860627177700348511e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.900000000000000000e+01,5.142276422764227561e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,4.860627177700348511e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.100000000000000000e+01,5.702671312427410300e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+01,5.223577235772357596e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.300000000000000000e+01,5.542973286875725591e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.400000000000000000e+01,6.085946573751451893e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+01,5.380371660859465521e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,5.159698025551683997e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.700000000000000000e+01,4.979674796747967491e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.800000000000000000e+01,6.054006968641115094e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.900000000000000000e+01,5.943670150987224332e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,6.312427409988385563e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.100000000000000000e+01,5.586527293844366682e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000000e+01,5.310685249709639777e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.300000000000000000e+01,6.210801393728223019e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,5.722996515679442808e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+01,6.112078977932636548e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.600000000000000000e+01,5.830429732868757497e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+01,6.004645760743321858e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.869337979094076729e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.900000000000000000e+01,5.226480836236933669e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,6.085946573751451893e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.860627177700348511e+01
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,6.335656213704994144e+01
0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.243902439024390105e+01
0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.860627177700348511e+01
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,4.860627177700348511e+01
0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,4.860627177700348511e+01
0.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,5.830429732868757497e+01
0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,6.620209059233449977e+01
0.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,6.707317073170732158e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,7.534843205574912872e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,7.778745644599302977e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01,6.550522648083624233e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,7.775842044134726905e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,7.894889663182345885e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+01,7.938443670150986975e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000000e+01,7.932636469221834830e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+01,7.987804878048780211e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.800000000000000000e+01,7.784552845528455123e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.900000000000000000e+01,8.031358885017421301e+01
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01,7.970383275261323774e+01
0.000000000000000000e+00,1.000000000000000000e+00,2.100000000000000000e+01,8.095238095238094900e+01
0.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,8.101045296167247045e+01
0.000000000000000000e+00,1.000000000000000000e+00,2.300000000000000000e+01,8.112659698025551336e+01
0.000000000000000000e+00,1.000000000000000000e+00,2.400000000000000000e+01,8.106852497096399190e+01
0.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,8.022648083623693083e+01
0.000000000000000000e+00,1.000000000000000000e+00,2.600000000000000000e+01,8.051684088269453810e+01
0.000000000000000000e+00,1.000000000000000000e+00,2.700000000000000000e+01,8.069105691056910246e+01
0.000000000000000000e+00,1.000000000000000000e+00,2.800000000000000000e+01,8.098141695702670972e+01
0.000000000000000000e+00,1.000000000000000000e+00,2.900000000000000000e+01,8.130081300813007772e+01
0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,8.095238095238094900e+01
0.000000000000000000e+00,1.000000000000000000e+00,3.100000000000000000e+01,8.089430894308942754e+01
0.000000000000000000e+00,1.000000000000000000e+00,3.200000000000000000e+01,8.019744483159117010e+01
0.000000000000000000e+00,1.000000000000000000e+00,3.300000000000000000e+01,8.138792102206735990e+01
0.000000000000000000e+00,1.000000000000000000e+00,3.400000000000000000e+01,8.156213704994192426e+01
0.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,8.141695702671312063e+01
0.000000000000000000e+00,1.000000000000000000e+00,3.600000000000000000e+01,8.144599303135888135e+01
0.000000000000000000e+00,1.000000000000000000e+00,3.700000000000000000e+01,8.054587688734029882e+01
0.000000000000000000e+00,1.000000000000000000e+00,3.800000000000000000e+01,8.103948896631823118e+01
0.000000000000000000e+00,1.000000000000000000e+00,3.900000000000000000e+01,8.042973286875725591e+01
0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+01,8.002322880371660574e+01
0.000000000000000000e+00,1.000000000000000000e+00,4.100000000000000000e+01,8.109756097560975263e+01
0.000000000000000000e+00,1.000000000000000000e+00,4.200000000000000000e+01,8.106852497096399190e+01
0.000000000000000000e+00,1.000000000000000000e+00,4.300000000000000000e+01,7.958768873403019484e+01
0.000000000000000000e+00,1.000000000000000000e+00,4.400000000000000000e+01,8.150406504065040281e+01
0.000000000000000000e+00,1.000000000000000000e+00,4.500000000000000000e+01,8.101045296167247045e+01
0.000000000000000000e+00,1.000000000000000000e+00,4.600000000000000000e+01,8.138792102206735990e+01
0.000000000000000000e+00,1.000000000000000000e+00,4.700000000000000000e+01,8.008130081300812719e+01
0.000000000000000000e+00,1.000000000000000000e+00,4.800000000000000000e+01,8.162020905923344571e+01
0.000000000000000000e+00,1.000000000000000000e+00,4.900000000000000000e+01,8.063298490127758100e+01
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,8.005226480836236647e+01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.847851335656213934e+01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.271777003484320545e+01
0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.994192799070847855e+01
0.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,5.667828106852497427e+01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.519744483159117010e+01
0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,5.537166085946573446e+01
0.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,6.335656213704994144e+01
0.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,5.775261324041812117e+01
0.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,6.036585365853658658e+01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,7.052845528455284807e+01
0.000000000000000000e+00,2.000000000000000000e+00,1.100000000000000000e+01,6.204994192799070873e+01
0.000000000000000000e+00,2.000000000000000000e+00,1.200000000000000000e+01,7.500000000000000000e+01
0.000000000000000000e+00,2.000000000000000000e+00,1.300000000000000000e+01,7.822299651567944068e+01
0.000000000000000000e+00,2.000000000000000000e+00,1.400000000000000000e+01,7.900696864111498030e+01
0.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+01,7.906504065040650175e+01
0.000000000000000000e+00,2.000000000000000000e+00,1.600000000000000000e+01,7.726480836236933669e+01
0.000000000000000000e+00,2.000000000000000000e+00,1.700000000000000000e+01,7.857142857142856940e+01
0.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000000e+01,7.877468060394889449e+01
0.000000000000000000e+00,2.000000000000000000e+00,1.900000000000000000e+01,7.877468060394889449e+01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+01,7.842624854819976576e+01
0.000000000000000000e+00,2.000000000000000000e+00,2.100000000000000000e+01,7.964576074332171629e+01
0.000000000000000000e+00,2.000000000000000000e+00,2.200000000000000000e+01,8.005226480836236647e+01
0.000000000000000000e+00,2.000000000000000000e+00,2.300000000000000000e+01,7.970383275261323774e+01
0.000000000000000000e+00,2.000000000000000000e+00,2.400000000000000000e+01,7.976190476190475920e+01
0.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+01,8.109756097560975263e+01
0.000000000000000000e+00,2.000000000000000000e+00,2.600000000000000000e+01,8.057491289198605955e+01
0.000000000000000000e+00,2.000000000000000000e+00,2.700000000000000000e+01,8.022648083623693083e+01
0.000000000000000000e+00,2.000000000000000000e+00,2.800000000000000000e+01,7.784552845528455123e+01
0.000000000000000000e+00,2.000000000000000000e+00,2.900000000000000000e+01,7.981997677119628065e+01
0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+01,8.051684088269453810e+01
0.000000000000000000e+00,2.000000000000000000e+00,3.100000000000000000e+01,7.999419279907084501e+01
0.000000000000000000e+00,2.000000000000000000e+00,3.200000000000000000e+01,8.025551684088269155e+01
0.000000000000000000e+00,2.000000000000000000e+00,3.300000000000000000e+01,7.993612078977932356e+01
0.000000000000000000e+00,2.000000000000000000e+00,3.400000000000000000e+01,8.098141695702670972e+01
0.000000000000000000e+00,2.000000000000000000e+00,3.500000000000000000e+01,7.848432055749128722e+01
0.000000000000000000e+00,2.000000000000000000e+00,3.600000000000000000e+01,8.048780487804877737e+01
0.000000000000000000e+00,2.000000000000000000e+00,3.700000000000000000e+01,7.909407665505226248e+01
0.000000000000000000e+00,2.000000000000000000e+00,3.800000000000000000e+01,8.069105691056910246e+01
0.000000000000000000e+00,2.000000000000000000e+00,3.900000000000000000e+01,8.066202090592334173e+01
0.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+01,7.923925667828106612e+01
0.000000000000000000e+00,2.000000000000000000e+00,4.100000000000000000e+01,8.106852497096399190e+01
0.000000000000000000e+00,2.000000000000000000e+00,4.200000000000000000e+01,7.950058072009291266e+01
0.000000000000000000e+00,2.000000000000000000e+00,4.300000000000000000e+01,7.880371660859465521e+01
0.000000000000000000e+00,2.000000000000000000e+00,4.400000000000000000e+01,8.042973286875725591e+01
0.000000000000000000e+00,2.000000000000000000e+00,4.500000000000000000e+01,8.115563298490127409e+01
0.000000000000000000e+00,2.000000000000000000e+00,4.600000000000000000e+01,8.040069686411149519e+01
0.000000000000000000e+00,2.000000000000000000e+00,4.700000000000000000e+01,8.109756097560975263e+01
0.000000000000000000e+00,2.000000000000000000e+00,4.800000000000000000e+01,4.909988385598141747e+01
0.000000000000000000e+00,2.000000000000000000e+00,4.900000000000000000e+01,7.421602787456446038e+01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+01,7.874564459930313376e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,2.900000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.100000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.300000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.400000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.700000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.800000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.900000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.100000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.300000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.600000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.900000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.800000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.900000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.100000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.300000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.400000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.600000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.700000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.800000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.900000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.100000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.200000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.300000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.400000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.600000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.700000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.800000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.900000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.100000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.200000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.300000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.400000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.500000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.600000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.700000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.800000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.900000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,5.139372822299651489e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.100000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.200000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.300000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.400000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.600000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.700000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.900000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,2.100000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,2.200000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,2.300000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,2.400000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,2.600000000000000000e+01,4.860627177700348511e+01
