# optimizer, run, epoch, accuracy
0.000000000000000000e+00,2.000000000000000000e+00,7.700000000000000000e+01,6.065621370499419385e+01
0.000000000000000000e+00,2.000000000000000000e+00,7.800000000000000000e+01,5.810104529616724989e+01
0.000000000000000000e+00,2.000000000000000000e+00,7.900000000000000000e+01,5.229384436701509742e+01
0.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+01,5.400696864111498030e+01
0.000000000000000000e+00,2.000000000000000000e+00,8.100000000000000000e+01,6.297909407665505199e+01
0.000000000000000000e+00,2.000000000000000000e+00,8.200000000000000000e+01,6.329849012775841999e+01
0.000000000000000000e+00,2.000000000000000000e+00,8.300000000000000000e+01,6.141114982578397274e+01
0.000000000000000000e+00,2.000000000000000000e+00,8.400000000000000000e+01,7.212543554006968805e+01
0.000000000000000000e+00,2.000000000000000000e+00,8.500000000000000000e+01,7.531939605110336799e+01
0.000000000000000000e+00,2.000000000000000000e+00,8.600000000000000000e+01,6.559233449477352451e+01
0.000000000000000000e+00,2.000000000000000000e+00,8.700000000000000000e+01,7.709059233449477233e+01
0.000000000000000000e+00,2.000000000000000000e+00,8.800000000000000000e+01,4.860627177700348511e+01
0.000000000000000000e+00,2.000000000000000000e+00,8.900000000000000000e+01,4.860627177700348511e+01
0.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+01,4.860627177700348511e+01
