# run, num_workers,duration, accuracy
0.000000000000000000e+00,2.000000000000000000e+00,4.945308442400692428e+01,5.139372822299651489e+01
0.000000000000000000e+00,3.000000000000000000e+00,4.019217438853557667e+01,5.139372822299651489e+01
0.000000000000000000e+00,4.000000000000000000e+00,4.033029182629685749e+01,5.139372822299651489e+01
