1.298618335107412387e-03
3.552253181246371218e-04
4.113582893845558293e-04
4.573797658215599210e-04
5.253252310334817227e-04
5.907191975517708067e-04
6.451511696826011440e-04
7.215071305883491914e-04
7.599686108960712226e-04
8.134555835107412820e-04
8.660920565608670480e-04
9.047425367718211564e-04
9.850674956454422843e-04
1.007936483936520272e-03
1.058871957857557668e-03
1.092041440874782186e-03
1.123793424617766613e-03
1.190982890216760268e-03
1.236909866702148213e-03
1.263842352912715374e-03
1.310619828962647504e-03
1.345395811157344733e-03
1.382534292142442332e-03
1.448873258176891802e-03
1.496595733742984427e-03
1.545168708873621019e-03
1.585142188407199452e-03
1.621052170021288928e-03
1.683705637942713379e-03
1.715552121637313682e-03
1.792475082252757961e-03
1.825077565560286356e-03
1.848041053802980437e-03
1.916270018869750246e-03
1.986199983065608642e-03
2.047435951712792569e-03
2.089393930230307866e-03
2.156110896071221274e-03
2.212810867040836214e-03
2.302680321027675454e-03
2.362120790594155351e-03
2.416552762724985363e-03
2.451801244677762840e-03
2.523054208196245235e-03
2.594023671859880219e-03
2.617365159909038237e-03
2.730009102235339807e-03
2.771494580994774640e-03
2.849835040884459228e-03
2.889997520321269629e-03
3.002924962502419044e-03
3.091093417360170348e-03
3.237473842413392776e-03
3.410786753677182148e-03
3.507271204277143551e-03
3.670661620621250114e-03
3.855976025740275037e-03
4.026359438503967700e-03
4.254387821753435363e-03
4.502072194939036459e-03
4.755993564931294479e-03
5.025318427036965657e-03
5.404168733065609076e-03
5.897174980646410249e-03
6.518323162618540507e-03
7.188422319527772164e-03
7.989876409183279196e-03
8.884885450938649620e-03
9.897168932649505826e-03
1.135369668690729660e-02
1.312197978154635257e-02
1.510638426553125545e-02
1.672715293569769848e-02
1.831456312294368199e-02
1.996113027990129712e-02
2.135283106735049244e-02
2.262423341639249047e-02
2.320219512047609969e-02
2.388316177182117292e-02
2.425823207978517609e-02
2.472411684125217640e-02
2.472232134217147367e-02
2.413868964099090408e-02
2.351347796109928487e-02
2.258539393627830363e-02
2.161204443463324992e-02
2.058983845800270787e-02
1.946113103590091029e-02
1.878536188189471740e-02
1.831446862299206460e-02
1.812225572140507140e-02
1.788430484323591876e-02
1.770258143627830363e-02
1.762773747459841361e-02
1.751641653159473691e-02
1.728215115153861059e-02
1.712575373161408926e-02
1.653380603469131044e-02
1.590736585542868245e-02
1.512018125846719546e-02
1.438345963566866649e-02
1.360950503193342383e-02
1.291058338978130424e-02
1.234282768047222784e-02
1.190916740250629047e-02
1.160081406038320113e-02
1.138355867161795938e-02
1.120882826107993079e-02
1.117849377661118623e-02
1.085738294101993434e-02
1.053012960857364032e-02
1.026656924351654690e-02
9.920888420505128216e-03
9.643625562463712178e-03
9.120001330559318609e-03
8.249751276127346294e-03
7.480521669972904804e-03
6.689840574801625417e-03
5.859658499854847845e-03
5.161587357267272656e-03
4.389522752564350982e-03
3.569830172246951910e-03
3.010484958631701267e-03
2.559436689568414958e-03
2.079187935455777212e-03
1.553862704422295272e-03
9.650335059028450216e-04
1.443770260789626475e-03
